date,datetime,season,team,elo,probability,conference,division
10/11/2015,2015-10-11,2015,KC,1511.055069,0.7515907709999999,AFC,AFC West
10/11/2015,2015-10-11,2015,CIN,1609.494309,0.537551636,AFC,AFC North
10/11/2015,2015-10-11,2015,DET,1473.978351,0.43474864399999996,NFC,NFC North
10/11/2015,2015-10-11,2015,OAK,1406.955727,0.255471593,AFC,AFC West
10/11/2015,2015-10-11,2015,DAL,1551.924665,0.384767743,NFC,NFC East
10/11/2015,2015-10-11,2015,NYG,1513.7055699999999,0.6395462829999999,NFC,NFC East
10/12/2015,2015-10-12,2015,LAC,1505.125864,0.49532515,AFC,AFC West
10/15/2015,2015-10-15,2015,NO,1432.889231,0.40750878,NFC,NFC South
10/18/2015,2015-10-18,2015,BUF,1536.6826310000001,0.47055684600000003,AFC,AFC East
10/18/2015,2015-10-18,2015,MIN,1504.918817,0.599785314,NFC,NFC North
10/18/2015,2015-10-18,2015,TEN,1351.909255,0.48862896299999997,AFC,AFC South
10/18/2015,2015-10-18,2015,NYJ,1502.2797380000002,0.741516469,AFC,AFC East
10/18/2015,2015-10-18,2015,DET,1446.224567,0.661099191,NFC,NFC North
10/18/2015,2015-10-18,2015,PIT,1589.294771,0.5600952370000001,AFC,AFC North
10/18/2015,2015-10-18,2015,JAX,1331.152065,0.437547898,AFC,AFC South
10/18/2015,2015-10-18,2015,CLE,1408.955469,0.247702318,AFC,AFC North
10/18/2015,2015-10-18,2015,SEA,1635.680315,0.65797073,NFC,NFC West
10/18/2015,2015-10-18,2015,GB,1678.132012,0.8117954000000001,NFC,NFC North
10/18/2015,2015-10-18,2015,SF,1469.535575,0.523856055,NFC,NFC West
10/18/2015,2015-10-18,2015,IND,1549.390744,0.349453919,AFC,AFC South
10/19/2015,2015-10-19,2015,PHI,1534.474874,0.6079468929999999,NFC,NFC East
10/22/2015,2015-10-22,2015,SF,1486.470582,0.411881958,NFC,NFC West
10/25/2015,2015-10-25,2015,JAX,1309.829557,0.237901418,AFC,AFC South
10/25/2015,2015-10-25,2015,DET,1455.149966,0.500198149,NFC,NFC North
10/25/2015,2015-10-25,2015,NE,1736.1995809999999,0.8383934890000001,AFC,AFC East
10/25/2015,2015-10-25,2015,TEN,1319.119874,0.297206985,AFC,AFC South
10/25/2015,2015-10-25,2015,WSH,1371.280343,0.613195016,NFC,NFC East
10/25/2015,2015-10-25,2015,KC,1484.544233,0.41185665200000005,AFC,AFC West
10/25/2015,2015-10-25,2015,IND,1535.537167,0.6892274540000001,AFC,AFC South
10/25/2015,2015-10-25,2015,MIA,1457.601404,0.5875966539999999,AFC,AFC East
10/25/2015,2015-10-25,2015,LAR,1457.2161449999999,0.66559458,NFC,NFC West
10/25/2015,2015-10-25,2015,LAC,1482.188203,0.7026646390000001,AFC,AFC West
10/25/2015,2015-10-25,2015,NYG,1500.19354,0.553266068,NFC,NFC East
10/25/2015,2015-10-25,2015,CAR,1609.356034,0.6620407110000001,NFC,NFC South
10/26/2015,2015-10-26,2015,ARI,1590.189181,0.708378217,NFC,NFC West
10/29/2015,2015-10-29,2015,NE,1742.147402,0.8671682159999999,AFC,AFC East
11/1/2015,2015-11-01,2015,KC,1513.566879,0.615119359,AFC,AFC West
11/1/2015,2015-11-01,2015,NO,1490.792971,0.553514769,NFC,NFC South
11/1/2015,2015-11-01,2015,HOU,1437.47309,0.750238112,AFC,AFC South
11/1/2015,2015-11-01,2015,BAL,1489.0351970000002,0.64663587,AFC,AFC North
11/1/2015,2015-11-01,2015,PIT,1582.416428,0.500926035,AFC,AFC North
11/1/2015,2015-11-01,2015,ATL,1541.34321,0.8129824290000001,NFC,NFC South
11/1/2015,2015-11-01,2015,CHI,1386.22156,0.370843596,NFC,NFC North
11/1/2015,2015-11-01,2015,CLE,1383.9639949999998,0.292784977,AFC,AFC North
11/1/2015,2015-11-01,2015,LAR,1475.893708,0.6098295220000001,NFC,NFC West
11/1/2015,2015-11-01,2015,OAK,1430.915525,0.48081073799999996,AFC,AFC West
11/1/2015,2015-11-01,2015,DAL,1509.768918,0.412076977,NFC,NFC East
11/1/2015,2015-11-01,2015,DEN,1673.2532410000001,0.5758331289999999,AFC,AFC West
11/2/2015,2015-11-02,2015,CAR,1625.305167,0.741865636,NFC,NFC South
11/5/2015,2015-11-05,2015,CIN,1666.273797,0.889398954,AFC,AFC North
11/8/2015,2015-11-08,2015,NE,1750.017259,0.9258464890000001,AFC,AFC East
11/8/2015,2015-11-08,2015,NYJ,1480.964774,0.773004839,AFC,AFC East
11/8/2015,2015-11-08,2015,NO,1502.9656289999998,0.824702064,NFC,NFC South
11/8/2015,2015-11-08,2015,CAR,1631.9114710000001,0.552444944,NFC,NFC South
11/8/2015,2015-11-08,2015,MIN,1552.918693,0.664506362,NFC,NFC North
11/8/2015,2015-11-08,2015,BUF,1488.806234,0.61375003,AFC,AFC East
11/8/2015,2015-11-08,2015,PIT,1562.915583,0.725351702,AFC,AFC North
11/8/2015,2015-11-08,2015,SF,1440.013048,0.48441850799999997,NFC,NFC West
11/8/2015,2015-11-08,2015,TB,1376.5632369999998,0.407911556,NFC,NFC South
11/8/2015,2015-11-08,2015,IND,1500.3070910000001,0.317727814,AFC,AFC South
11/8/2015,2015-11-08,2015,DAL,1504.21225,0.539655518,NFC,NFC East
11/9/2015,2015-11-09,2015,LAC,1439.7091289999998,0.676752108,AFC,AFC West
11/12/2015,2015-11-12,2015,NYJ,1488.38156,0.5622210129999999,AFC,AFC East
11/15/2015,2015-11-15,2015,TEN,1335.52475,0.191029715,AFC,AFC South
11/15/2015,2015-11-15,2015,TB,1355.101775,0.41053785,NFC,NFC South
11/15/2015,2015-11-15,2015,BAL,1498.386334,0.797111437,AFC,AFC North
11/15/2015,2015-11-15,2015,LAR,1490.3671769999999,0.7141840629999999,NFC,NFC West
11/15/2015,2015-11-15,2015,GB,1640.988521,0.8493703709999999,NFC,NFC North
11/15/2015,2015-11-15,2015,PHI,1562.868165,0.73321235,NFC,NFC East
11/15/2015,2015-11-15,2015,PIT,1569.98809,0.8269477140000001,AFC,AFC North
11/15/2015,2015-11-15,2015,WSH,1372.88022,0.45905096799999995,NFC,NFC East
11/15/2015,2015-11-15,2015,OAK,1452.134386,0.436151701,AFC,AFC West
11/15/2015,2015-11-15,2015,DEN,1677.9366120000002,0.762645425,AFC,AFC West
11/15/2015,2015-11-15,2015,NYG,1527.752929,0.283765261,NFC,NFC East
11/15/2015,2015-11-15,2015,SEA,1642.062432,0.626796322,NFC,NFC West
11/16/2015,2015-11-16,2015,CIN,1672.144835,0.8393503170000001,AFC,AFC North
11/19/2015,2015-11-19,2015,JAX,1345.317687,0.619542634,AFC,AFC South
11/22/2015,2015-11-22,2015,MIA,1463.288852,0.5922965920000001,AFC,AFC East
11/22/2015,2015-11-22,2015,PHI,1551.821859,0.801253441,NFC,NFC East
11/22/2015,2015-11-22,2015,DET,1427.1285380000002,0.591377755,NFC,NFC North
11/22/2015,2015-11-22,2015,CAR,1661.170549,0.859506835,NFC,NFC South
11/22/2015,2015-11-22,2015,BAL,1478.75039,0.643960684,AFC,AFC North
11/22/2015,2015-11-22,2015,CHI,1445.839038,0.33450685399999996,NFC,NFC North
11/22/2015,2015-11-22,2015,ATL,1508.660846,0.575999511,NFC,NFC South
11/22/2015,2015-11-22,2015,HOU,1480.994138,0.610629513,AFC,AFC South
11/22/2015,2015-11-22,2015,LAC,1419.782999,0.35598497100000004,AFC,AFC West
11/22/2015,2015-11-22,2015,SEA,1614.8818820000001,0.792399194,NFC,NFC West
11/22/2015,2015-11-22,2015,MIN,1585.967309,0.545341772,NFC,NFC North
11/22/2015,2015-11-22,2015,ARI,1644.1707720000002,0.596768527,NFC,NFC West
11/23/2015,2015-11-23,2015,NE,1757.2572109999999,0.84285673,AFC,AFC East
11/26/2015,2015-11-26,2015,DET,1441.35629,0.521818613,NFC,NFC North
11/26/2015,2015-11-26,2015,DAL,1492.679324,0.34447970299999997,NFC,NFC East
11/26/2015,2015-11-26,2015,GB,1651.357947,0.831649305,NFC,NFC North
11/29/2015,2015-11-29,2015,KC,1611.124374,0.7050881459999999,AFC,AFC West
11/29/2015,2015-11-29,2015,IND,1536.804567,0.7228513540000001,AFC,AFC South
11/29/2015,2015-11-29,2015,CIN,1630.225909,0.820368265,AFC,AFC North
11/29/2015,2015-11-29,2015,WSH,1403.255116,0.420335865,NFC,NFC East
11/29/2015,2015-11-29,2015,JAX,1359.575441,0.54041995,AFC,AFC South
11/29/2015,2015-11-29,2015,NYJ,1452.190383,0.617456153,AFC,AFC East
11/29/2015,2015-11-29,2015,HOU,1496.631989,0.683674742,AFC,AFC South
11/29/2015,2015-11-29,2015,ATL,1492.294823,0.504765684,NFC,NFC South
11/29/2015,2015-11-29,2015,TEN,1311.3538529999998,0.446483959,AFC,AFC South
11/29/2015,2015-11-29,2015,SF,1436.5575199999998,0.292479403,NFC,NFC West
11/29/2015,2015-11-29,2015,SEA,1625.520248,0.654533003,NFC,NFC West
11/29/2015,2015-11-29,2015,DEN,1637.305682,0.413493509,AFC,AFC West
11/30/2015,2015-11-30,2015,CLE,1353.745642,0.401384444,AFC,AFC North
12/3/2015,2015-12-03,2015,DET,1474.274302,0.38488516899999997,NFC,NFC North
12/6/2015,2015-12-06,2015,TEN,1299.181235,0.537219307,AFC,AFC South
12/6/2015,2015-12-06,2015,BUF,1512.578696,0.590222857,AFC,AFC East
12/6/2015,2015-12-06,2015,NYG,1500.9401970000001,0.62944614,NFC,NFC East
12/6/2015,2015-12-06,2015,TB,1421.671245,0.526771314,NFC,NFC South
12/6/2015,2015-12-06,2015,CLE,1338.602421,0.203592587,AFC,AFC North
12/6/2015,2015-12-06,2015,MIA,1412.313502,0.46263787700000003,AFC,AFC East
12/6/2015,2015-12-06,2015,CHI,1469.501457,0.651369079,NFC,NFC North
12/6/2015,2015-12-06,2015,MIN,1578.227185,0.503686665,NFC,NFC North
12/6/2015,2015-12-06,2015,LAR,1421.0497480000001,0.262329795,NFC,NFC West
12/6/2015,2015-12-06,2015,OAK,1425.856211,0.318186714,AFC,AFC West
12/6/2015,2015-12-06,2015,LAC,1417.732118,0.264069714,AFC,AFC West
12/6/2015,2015-12-06,2015,NO,1410.186333,0.22594915899999998,NFC,NFC South
12/6/2015,2015-12-06,2015,NE,1739.553662,0.880100613,AFC,AFC East
12/6/2015,2015-12-06,2015,PIT,1564.365121,0.611718173,AFC,AFC North
12/7/2015,2015-12-07,2015,WSH,1426.4020289999999,0.526403646,NFC,NFC East
12/10/2015,2015-12-10,2015,ARI,1681.2690699999998,0.7628802790000001,NFC,NFC West
12/13/2015,2015-12-13,2015,PHI,1501.707439,0.551319265,NFC,NFC East
12/13/2015,2015-12-13,2015,BAL,1491.3755310000001,0.33482982699999997,AFC,AFC North
12/13/2015,2015-12-13,2015,LAR,1405.436276,0.511667169,NFC,NFC West
12/13/2015,2015-12-13,2015,TB,1436.7760449999998,0.636475528,NFC,NFC South
12/13/2015,2015-12-13,2015,CIN,1653.620993,0.675534704,AFC,AFC North
12/13/2015,2015-12-13,2015,CAR,1694.799348,0.854008123,NFC,NFC South
12/13/2015,2015-12-13,2015,NYJ,1492.111287,0.8040439140000001,AFC,AFC East
12/13/2015,2015-12-13,2015,CHI,1442.835187,0.6349448639999999,NFC,NFC North
12/13/2015,2015-12-13,2015,CLE,1325.533184,0.41164024899999996,AFC,AFC North
12/13/2015,2015-12-13,2015,KC,1639.504678,0.849023403,AFC,AFC West
12/13/2015,2015-12-13,2015,JAX,1325.5890359999999,0.317491668,AFC,AFC South
12/13/2015,2015-12-13,2015,DEN,1674.010803,0.8694647640000001,AFC,AFC West
12/13/2015,2015-12-13,2015,GB,1632.670988,0.770010352,NFC,NFC North
12/13/2015,2015-12-13,2015,HOU,1495.8489339999999,0.31461159899999996,AFC,AFC South
12/14/2015,2015-12-14,2015,MIA,1424.261818,0.509404382,AFC,AFC East
12/17/2015,2015-12-17,2015,LAR,1425.670888,0.615305581,NFC,NFC West
12/19/2015,2015-12-19,2015,DAL,1474.775992,0.552490179,NFC,NFC East
12/20/2015,2015-12-20,2015,BAL,1469.770131,0.34644386899999996,AFC,AFC North
12/20/2015,2015-12-20,2015,NYG,1503.97487,0.31467701800000003,NFC,NFC East
12/20/2015,2015-12-20,2015,JAX,1377.650863,0.49869396,AFC,AFC South
12/20/2015,2015-12-20,2015,IND,1471.477458,0.584033149,AFC,AFC South
12/20/2015,2015-12-20,2015,WSH,1430.09314,0.466107564,NFC,NFC East
12/20/2015,2015-12-20,2015,NE,1714.4367280000001,0.940207162,AFC,AFC East
12/20/2015,2015-12-20,2015,MIN,1537.254605,0.735685398,NFC,NFC North
12/20/2015,2015-12-20,2015,SEA,1697.2243829999998,0.9109294240000001,NFC,NFC West
12/20/2015,2015-12-20,2015,OAK,1437.952964,0.305459338,AFC,AFC West
12/20/2015,2015-12-20,2015,SF,1419.792222,0.319952209,NFC,NFC West
12/20/2015,2015-12-20,2015,LAC,1398.975208,0.5868420529999999,AFC,AFC West
12/20/2015,2015-12-20,2015,PIT,1629.07627,0.569230547,AFC,AFC North
12/20/2015,2015-12-20,2015,PHI,1513.948393,0.348951047,NFC,NFC East
12/21/2015,2015-12-21,2015,NO,1432.171966,0.57860757,NFC,NFC South
12/24/2015,2015-12-24,2015,OAK,1424.196081,0.59585426,AFC,AFC West
12/26/2015,2015-12-26,2015,PHI,1492.809672,0.642494506,NFC,NFC East
12/27/2015,2015-12-27,2015,ATL,1462.958664,0.256971901,NFC,NFC South
12/27/2015,2015-12-27,2015,BAL,1449.681799,0.318773307,AFC,AFC North
12/27/2015,2015-12-27,2015,TEN,1297.96812,0.31133357300000003,AFC,AFC South
12/27/2015,2015-12-27,2015,DET,1468.1725529999999,0.6761281809999999,NFC,NFC North
12/27/2015,2015-12-27,2015,MIA,1380.233105,0.495842491,AFC,AFC East
12/27/2015,2015-12-27,2015,NYJ,1518.744691,0.316767837,AFC,AFC East
12/27/2015,2015-12-27,2015,KC,1665.118468,0.89708637,AFC,AFC West
12/27/2015,2015-12-27,2015,BUF,1492.798335,0.638206038,AFC,AFC East
12/27/2015,2015-12-27,2015,TB,1392.780233,0.56930795,NFC,NFC South
12/27/2015,2015-12-27,2015,NO,1406.092426,0.656913513,NFC,NFC South
12/27/2015,2015-12-27,2015,ARI,1708.4267710000001,0.658439397,NFC,NFC West
12/27/2015,2015-12-27,2015,SEA,1701.574654,0.866292222,NFC,NFC West
12/27/2015,2015-12-27,2015,MIN,1552.372742,0.668206845,NFC,NFC North
12/28/2015,2015-12-28,2015,DEN,1628.1295380000001,0.589507395,AFC,AFC West
1/3/2016,2016-01-03,2015,BUF,1509.404939,0.539281401,AFC,AFC East
1/3/2016,2016-01-03,2015,CLE,1351.1449460000001,0.22952820899999998,AFC,AFC North
1/3/2016,2016-01-03,2015,ATL,1496.688218,0.690470125,NFC,NFC South
1/3/2016,2016-01-03,2015,NYG,1473.7684470000002,0.616471106,NFC,NFC East
1/3/2016,2016-01-03,2015,DAL,1442.591893,0.52175981,NFC,NFC East
1/3/2016,2016-01-03,2015,CIN,1619.190925,0.7745670590000001,AFC,AFC North
1/3/2016,2016-01-03,2015,MIA,1360.961114,0.180348996,AFC,AFC East
1/3/2016,2016-01-03,2015,HOU,1520.611504,0.8025260909999999,AFC,AFC South
1/3/2016,2016-01-03,2015,CHI,1430.168957,0.514421096,NFC,NFC North
1/3/2016,2016-01-03,2015,IND,1467.394096,0.81199728,AFC,AFC South
1/3/2016,2016-01-03,2015,SF,1388.337383,0.459528425,NFC,NFC West
1/3/2016,2016-01-03,2015,KC,1667.9474460000001,0.8474489559999999,AFC,AFC West
1/3/2016,2016-01-03,2015,ARI,1730.7291989999999,0.6834484940000001,NFC,NFC West
1/3/2016,2016-01-03,2015,DEN,1639.194583,0.844018339,AFC,AFC West
1/3/2016,2016-01-03,2015,CAR,1678.676952,0.894731437,NFC,NFC South
1/3/2016,2016-01-03,2015,GB,1637.105127,0.6759808540000001,NFC,NFC North
9/8/2016,2016-09-08,2016,DEN,1637.113158,0.59736859,AFC,AFC West
9/11/2016,2016-09-11,2016,NO,1463.500031,0.604372518,NFC,NFC South
9/11/2016,2016-09-11,2016,KC,1621.075409,0.806200248,AFC,AFC West
9/11/2016,2016-09-11,2016,TEN,1349.4526150000002,0.293373761,AFC,AFC South
9/11/2016,2016-09-11,2016,JAX,1388.724059,0.32280194100000004,AFC,AFC South
9/11/2016,2016-09-11,2016,NYJ,1522.1639089999999,0.5125260189999999,AFC,AFC East
9/11/2016,2016-09-11,2016,ATL,1485.832974,0.689509134,NFC,NFC South
9/11/2016,2016-09-11,2016,PHI,1487.849378,0.713294764,NFC,NFC East
9/11/2016,2016-09-11,2016,HOU,1505.682274,0.674609727,AFC,AFC South
9/11/2016,2016-09-11,2016,BAL,1475.4983320000001,0.531174279,AFC,AFC North
9/11/2016,2016-09-11,2016,SEA,1634.558698,0.8177837509999999,NFC,NFC West
9/11/2016,2016-09-11,2016,IND,1484.3020609999999,0.5664499239999999,AFC,AFC South
9/11/2016,2016-09-11,2016,DAL,1445.9878939999999,0.560306026,NFC,NFC East
9/11/2016,2016-09-11,2016,ARI,1612.613224,0.602422106,NFC,NFC West
9/12/2016,2016-09-12,2016,WSH,1496.281878,0.456823971,NFC,NFC East
9/12/2016,2016-09-12,2016,SF,1437.344601,0.533218407,NFC,NFC West
9/15/2016,2016-09-15,2016,BUF,1500.7403689999999,0.5724634510000001,AFC,AFC East
9/18/2016,2016-09-18,2016,NYG,1476.797051,0.622603436,NFC,NFC East
9/18/2016,2016-09-18,2016,CLE,1378.4914529999999,0.42843172,AFC,AFC North
9/18/2016,2016-09-18,2016,NE,1619.107407,0.80737818,AFC,AFC East
9/18/2016,2016-09-18,2016,CAR,1628.166234,0.784747483,NFC,NFC South
9/18/2016,2016-09-18,2016,DET,1521.479744,0.8080147520000001,NFC,NFC North
9/18/2016,2016-09-18,2016,PIT,1619.6195779999998,0.638775091,AFC,AFC North
9/18/2016,2016-09-18,2016,WSH,1468.0208619999999,0.633343587,NFC,NFC East
9/18/2016,2016-09-18,2016,HOU,1519.8513050000001,0.438427302,AFC,AFC South
9/18/2016,2016-09-18,2016,ARI,1598.927573,0.7812012159999999,NFC,NFC West
9/18/2016,2016-09-18,2016,LAR,1448.119081,0.327466309,NFC,NFC West
9/18/2016,2016-09-18,2016,OAK,1463.561137,0.603993578,AFC,AFC West
9/18/2016,2016-09-18,2016,DEN,1642.5261890000002,0.800943965,AFC,AFC West
9/18/2016,2016-09-18,2016,LAC,1431.660272,0.663255965,AFC,AFC West
9/18/2016,2016-09-18,2016,MIN,1579.7934539999999,0.5750418,NFC,NFC North
9/19/2016,2016-09-19,2016,CHI,1429.85403,0.487022225,NFC,NFC North
9/22/2016,2016-09-22,2016,NE,1626.3039720000002,0.7005330479999999,AFC,AFC East
9/25/2016,2016-09-25,2016,CAR,1639.8677910000001,0.657853481,NFC,NFC South
9/25/2016,2016-09-25,2016,BUF,1477.935469,0.400583535,AFC,AFC East
9/25/2016,2016-09-25,2016,JAX,1358.330406,0.37972382,AFC,AFC South
9/25/2016,2016-09-25,2016,GB,1580.744658,0.6874148929999999,NFC,NFC North
9/25/2016,2016-09-25,2016,NYG,1486.862808,0.6468635620000001,NFC,NFC East
9/25/2016,2016-09-25,2016,MIA,1427.962233,0.678166505,AFC,AFC East
9/25/2016,2016-09-25,2016,CIN,1570.401369,0.47578698799999997,AFC,AFC North
9/25/2016,2016-09-25,2016,TEN,1349.45452,0.466775152,AFC,AFC South
9/25/2016,2016-09-25,2016,SEA,1610.387258,0.778779104,NFC,NFC West
9/25/2016,2016-09-25,2016,TB,1428.818244,0.525806831,NFC,NFC South
9/25/2016,2016-09-25,2016,PHI,1530.7699109999999,0.44405253100000003,NFC,NFC East
9/25/2016,2016-09-25,2016,KC,1604.0338869999998,0.680319144,AFC,AFC West
9/25/2016,2016-09-25,2016,IND,1455.962202,0.597632556,AFC,AFC South
9/25/2016,2016-09-25,2016,DAL,1459.374941,0.66795089,NFC,NFC East
9/26/2016,2016-09-26,2016,NO,1444.765865,0.540996249,NFC,NFC South
9/29/2016,2016-09-29,2016,CIN,1546.179366,0.72841376,AFC,AFC North
10/2/2016,2016-10-02,2016,JAX,1350.298256,0.33613897600000003,AFC,AFC South
10/2/2016,2016-10-02,2016,ATL,1510.144506,0.458163411,NFC,NFC South
10/2/2016,2016-10-02,2016,WSH,1461.641194,0.7324959879999999,NFC,NFC East
10/2/2016,2016-10-02,2016,NE,1645.006625,0.7573641059999999,AFC,AFC East
10/2/2016,2016-10-02,2016,BAL,1516.609462,0.672285386,AFC,AFC North
10/2/2016,2016-10-02,2016,HOU,1524.9694279999999,0.816842669,AFC,AFC South
10/2/2016,2016-10-02,2016,CHI,1385.9145640000002,0.43462133299999994,NFC,NFC North
10/2/2016,2016-10-02,2016,NYJ,1519.184766,0.445162747,AFC,AFC East
10/2/2016,2016-10-02,2016,TB,1409.82087,0.23853347100000002,NFC,NFC South
10/2/2016,2016-10-02,2016,LAC,1439.678263,0.625138614,AFC,AFC West
10/2/2016,2016-10-02,2016,SF,1444.6957730000001,0.5477440339999999,NFC,NFC West
10/2/2016,2016-10-02,2016,ARI,1578.618411,0.701882965,NFC,NFC West
10/2/2016,2016-10-02,2016,PIT,1595.5781550000002,0.554318026,AFC,AFC North
10/3/2016,2016-10-03,2016,MIN,1626.885085,0.7800789709999999,NFC,NFC North
10/6/2016,2016-10-06,2016,SF,1421.565875,0.40361823799999996,NFC,NFC West
10/9/2016,2016-10-09,2016,DET,1480.597821,0.464938024,NFC,NFC North
10/9/2016,2016-10-09,2016,CLE,1339.336303,0.24713131800000002,AFC,AFC North
10/9/2016,2016-10-09,2016,BAL,1506.7290130000001,0.6371061920000001,AFC,AFC North
10/9/2016,2016-10-09,2016,MIN,1637.7136269999999,0.7278931009999999,NFC,NFC North
10/9/2016,2016-10-09,2016,PIT,1625.3818529999999,0.751435712,AFC,AFC North
10/9/2016,2016-10-09,2016,MIA,1425.819707,0.723835604,AFC,AFC East
10/9/2016,2016-10-09,2016,IND,1449.070162,0.656012139,AFC,AFC South
10/9/2016,2016-10-09,2016,DEN,1689.7664140000002,0.7743218559999999,AFC,AFC West
10/9/2016,2016-10-09,2016,OAK,1466.666766,0.641415877,AFC,AFC West
10/9/2016,2016-10-09,2016,DAL,1499.548331,0.506328113,NFC,NFC East
10/9/2016,2016-10-09,2016,LAR,1519.098354,0.535454683,NFC,NFC West
10/9/2016,2016-10-09,2016,GB,1592.983138,0.7564483909999999,NFC,NFC North
10/10/2016,2016-10-10,2016,CAR,1573.834575,0.801373077,NFC,NFC South
10/13/2016,2016-10-13,2016,LAC,1421.1417199999999,0.275521018,AFC,AFC West
10/16/2016,2016-10-16,2016,NO,1424.8669730000001,0.415900974,NFC,NFC South
10/16/2016,2016-10-16,2016,BUF,1586.3334869999999,0.8081870720000001,AFC,AFC East
10/16/2016,2016-10-16,2016,DET,1488.098557,0.586773862,NFC,NFC North
10/16/2016,2016-10-16,2016,TEN,1364.781913,0.645717203,AFC,AFC South
10/16/2016,2016-10-16,2016,CHI,1389.1846050000001,0.619174662,NFC,NFC North
10/16/2016,2016-10-16,2016,WSH,1499.90433,0.503459056,NFC,NFC East
10/16/2016,2016-10-16,2016,NYG,1451.8107730000002,0.551666239,NFC,NFC East
10/16/2016,2016-10-16,2016,MIA,1384.468599,0.251593825,AFC,AFC East
10/16/2016,2016-10-16,2016,NE,1611.6841880000002,0.695175387,AFC,AFC East
10/16/2016,2016-10-16,2016,OAK,1476.172352,0.42613004600000004,AFC,AFC West
10/16/2016,2016-10-16,2016,SEA,1643.427637,0.681518979,NFC,NFC West
10/16/2016,2016-10-16,2016,GB,1602.280183,0.692521528,NFC,NFC North
10/16/2016,2016-10-16,2016,HOU,1516.913609,0.66627434,AFC,AFC South
10/17/2016,2016-10-17,2016,ARI,1574.473301,0.709039295,NFC,NFC West
10/20/2016,2016-10-20,2016,GB,1562.20308,0.805577787,NFC,NFC North
10/23/2016,2016-10-23,2016,LAR,1481.036981,0.521612746,NFC,NFC West
10/23/2016,2016-10-23,2016,PHI,1541.872674,0.434595309,NFC,NFC East
10/23/2016,2016-10-23,2016,MIA,1429.877857,0.35573815299999995,AFC,AFC East
10/23/2016,2016-10-23,2016,TEN,1372.21403,0.477248426,AFC,AFC South
10/23/2016,2016-10-23,2016,CIN,1516.612848,0.8201048479999999,AFC,AFC North
10/23/2016,2016-10-23,2016,DET,1499.246944,0.562580472,NFC,NFC North
10/23/2016,2016-10-23,2016,KC,1616.472731,0.7992075,AFC,AFC West
10/23/2016,2016-10-23,2016,JAX,1378.675835,0.487187954,AFC,AFC South
10/23/2016,2016-10-23,2016,NYJ,1467.025225,0.593082098,AFC,AFC East
10/23/2016,2016-10-23,2016,ATL,1569.66868,0.737060356,NFC,NFC South
10/23/2016,2016-10-23,2016,SF,1389.76272,0.5477447089999999,NFC,NFC West
10/23/2016,2016-10-23,2016,PIT,1593.434295,0.5429186579999999,AFC,AFC North
10/23/2016,2016-10-23,2016,ARI,1592.186991,0.5102999570000001,NFC,NFC West
10/24/2016,2016-10-24,2016,DEN,1619.621975,0.714001938,AFC,AFC West
10/27/2016,2016-10-27,2016,TEN,1351.391328,0.593529133,AFC,AFC South
10/30/2016,2016-10-30,2016,CIN,1525.3138490000001,0.5239760520000001,AFC,AFC North
10/30/2016,2016-10-30,2016,CAR,1532.224658,0.50770125,NFC,NFC South
10/30/2016,2016-10-30,2016,HOU,1509.980123,0.590855217,AFC,AFC South
10/30/2016,2016-10-30,2016,IND,1473.85707,0.38051771100000004,AFC,AFC South
10/30/2016,2016-10-30,2016,BUF,1579.30899,0.48333753100000004,AFC,AFC East
10/30/2016,2016-10-30,2016,TB,1453.634934,0.554476306,NFC,NFC South
10/30/2016,2016-10-30,2016,NO,1434.461959,0.29555799899999996,NFC,NFC South
10/30/2016,2016-10-30,2016,CLE,1309.3718789999998,0.3467586,AFC,AFC North
10/30/2016,2016-10-30,2016,DEN,1635.329308,0.782561815,AFC,AFC West
10/30/2016,2016-10-30,2016,ATL,1547.4223949999998,0.557758004,NFC,NFC South
10/30/2016,2016-10-30,2016,DAL,1566.309861,0.586534079,NFC,NFC East
10/31/2016,2016-10-31,2016,CHI,1370.353458,0.252507317,NFC,NFC North
11/3/2016,2016-11-03,2016,TB,1431.676379,0.419025751,NFC,NFC South
11/6/2016,2016-11-06,2016,BAL,1449.21678,0.425911556,AFC,AFC North
11/6/2016,2016-11-06,2016,KC,1644.281432,0.8991335709999999,AFC,AFC West
11/6/2016,2016-11-06,2016,MIA,1448.61951,0.528854912,AFC,AFC East
11/6/2016,2016-11-06,2016,MIN,1584.678444,0.7094447490000001,NFC,NFC North
11/6/2016,2016-11-06,2016,CLE,1300.2155810000002,0.22309294699999999,AFC,AFC North
11/6/2016,2016-11-06,2016,NYG,1487.852005,0.49703915,NFC,NFC East
11/6/2016,2016-11-06,2016,SF,1357.612693,0.44417749100000004,NFC,NFC West
11/6/2016,2016-11-06,2016,LAR,1459.194518,0.45467395899999996,NFC,NFC West
11/6/2016,2016-11-06,2016,GB,1566.087609,0.7358699390000001,NFC,NFC North
11/6/2016,2016-11-06,2016,LAC,1469.178486,0.716904436,AFC,AFC West
11/6/2016,2016-11-06,2016,OAK,1502.5886130000001,0.391764901,AFC,AFC West
11/7/2016,2016-11-07,2016,SEA,1623.2404,0.686518262,NFC,NFC West
11/10/2016,2016-11-10,2016,BAL,1473.668891,0.809817525,AFC,AFC North
11/13/2016,2016-11-13,2016,NO,1487.266533,0.412377906,NFC,NFC South
11/13/2016,2016-11-13,2016,NYJ,1478.518305,0.6357458570000001,AFC,AFC East
